,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
0,203957,Dante,Exum,Dante Exum,"Exum, Dante",D. Exum,1995-07-13T00:00:00,,Australia,Australia/Australia,6-6,190,3,11,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,dante_exum,2014,2018,N,Y,Y,2014,1,5
0,201963,Christian,Eyenga,Christian Eyenga,"Eyenga, Christian",C. Eyenga,1989-06-22T00:00:00,"Kinshasa, DRC",Congo,DKV Joventut/Congo,6-7,210,2,88,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,christian_eyenga,2010,2011,Y,Y,Y,2009,1,30
0,203105,Festus,Ezeli,Festus Ezeli,"Ezeli, Festus",F. Ezeli,1989-10-21T00:00:00,Vanderbilt,Nigeria,Vanderbilt/Nigeria,6-11,265,3,31,Center,Active,1610612744,Warriors,GSW,warriors,Golden State,festus_ezeli,2012,2016,Y,Y,Y,2012,1,30
0,76689,Johnny,Ezersky,Johnny Ezersky,"Ezersky, Johnny",J. Ezersky,1905-04-04T00:00:00,Rhode Island,USA,Rhode Island/USA,,,2,,,Active,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_johnny_ezersky,1947,1949,N,Y,Y,1947,,
0,76690,Joe,Fabel,Joe Fabel,"Fabel, Joe",J. Fabel,1913-09-04T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-1,190,0,,Forward,Active,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_joe_fabel,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76691,John,Fairchild,John Fairchild,"Fairchild, John",J. Fairchild,1943-04-28T00:00:00,Brigham Young,USA,Palomar Coll. CA (J.C.); Brigham Young/USA,6-7,205,0,33,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_john_fairchild,1965,1965,N,Y,Y,1965,2,16
0,76692,Phil,Farbman,Phil Farbman,"Farbman, Phil",P. Farbman,1924-04-03T00:00:00,City College of New York,USA,CCNY; Brooklyn College/USA,6-1,185,0,8,Forward,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_phil_farbman,1948,1948,N,Y,Y,Undrafted,Undrafted,Undrafted
0,202702,Kenneth,Faried,Kenneth Faried,"Faried, Kenneth",K. Faried,1989-11-19T00:00:00,Morehead State,USA,Morehead State/USA,6-8,220,7,35,Forward-Center,Active,1610612751,Nets,BKN,nets,Brooklyn,kenneth_faried,2011,2018,N,Y,Y,2011,1,22
0,76693,Dick,Farley,Dick Farley,"Farley, Dick",D. Farley,1932-04-13T00:00:00,Indiana,USA,Indiana/USA,6-4,190,2,22,Guard,Active,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_dick_farley,1954,1958,N,Y,Y,1954,2,15
0,200770,Jordan,Farmar,Jordan Farmar,"Farmar, Jordan",J. Farmar,1986-11-30T00:00:00,UCLA,USA,UCLA/USA,,,9,,,Inactive,0,,,,,jordan_farmar,2006,2016,Y,Y,Y,2006,1,26
0,2824,Desmon,Farmer,Desmon Farmer,"Farmer, Desmon",D. Farmer,1981-10-07T00:00:00,Southern California, ,USC/USA,,,1,,,Inactive,0,,,,,desmon_farmer,2006,2008,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,76695,Jim,Farmer,Jim Farmer,"Farmer, Jim",J. Farmer,1964-09-23T00:00:00,Alabama,USA,Alabama/USA,6-4,190,4,22,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jim_farmer,1987,1993,N,Y,Y,1987,1,20
0,76694,Mike,Farmer,Mike Farmer,"Farmer, Mike",M. Farmer,1936-09-26T00:00:00,San Francisco,USA,San Francisco/USA,6-7,210,6,12,Forward,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_mike_farmer,1958,1965,N,Y,Y,1958,1,3
0,1108,Tony,Farmer,Tony Farmer,"Farmer, Tony",T. Farmer,1970-01-03T00:00:00,Nebraska,USA,Nebraska/USA,6-9,244,2,8,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,tony_farmer,1997,1999,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76696,Bob,Faught,Bob Faught,"Faught, Bob",B. Faught,1921-09-02T00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,185,0,,Forward,Active,1610610026,Rebels,CLR,rebels,Cleveland,HISTADD_bob_faught,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted
0,203543,Vitor,Faverani,Vitor Faverani,"Faverani, Vitor",V. Faverani,1988-05-05T00:00:00,,Brazil,Brazil,6-11,260,1,38,Center,Active,1610612738,Celtics,BOS,celtics,Boston,vitor_faverani,2013,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,202324,Derrick,Favors,Derrick Favors,"Favors, Derrick",D. Favors,1991-07-15T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-10,265,8,15,Forward-Center,Active,1610612762,Jazz,UTA,jazz,Utah,derrick_favors,2010,2018,N,Y,Y,2010,1,3
0,201174,Nick,Fazekas,Nick Fazekas,"Fazekas, Nick",N. Fazekas,1985-06-17T00:00:00,Nevada,USA,Nevada-Reno/USA,6-11,235,1,20,Forward,Active,1610612746,Clippers,LAC,clippers,Los Angeles,nick_fazekas,2007,2007,Y,Y,Y,2007,2,34
0,76697,Dave,Fedor,Dave Fedor,"Fedor, Dave",D. Fedor,1940-12-10T00:00:00,Florida State,USA,Florida State/USA,6-6,190,0,17,Forward,Active,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_dave_fedor,1962,1962,N,Y,Y,1962,3,23
0,76698,Bob,Feerick,Bob Feerick,"Feerick, Bob",B. Feerick,1920-01-02T00:00:00,Santa Clara,USA,Santa Clara/USA,6-3,190,3,,Guard,Active,1610610036,Capitols,WAS,capitols,Washington,HISTADD_bob_feerick,1946,1949,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76699,Butch,Feher,Butch Feher,"Feher, Butch",B. Feher,1954-05-19T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-4,185,0,7,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_butch_feher,1976,1976,N,Y,Y,1976,2,33
0,994,Jamie,Feick,Jamie Feick,"Feick, Jamie",J. Feick,1974-07-03T00:00:00,Michigan State,USA,Michigan State ''96/USA,6-8,255,5,14,Forward,Active,1610612751,Nets,NJN,nets,New Jersey,jamie_feick,1996,2002,N,Y,Y,1996,2,48
0,76701,Ron,Feiereisel,Ron Feiereisel,"Feiereisel, Ron",R. Feiereisel,1931-08-06T00:00:00,DePaul,USA,DePaul/USA,6-3,185,0,22,Guard,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_ron_feiereisel,1955,1955,N,Y,Y,1953,,
0,76702,George,Feigenbaum,George Feigenbaum,"Feigenbaum, George",G. Feigenbaum,1929-07-02T00:00:00,Kentucky,USA,Long Island University; Kentucky/USA,6-1,185,1, ,Guard,Active,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_george_feigenbaum,1949,1952,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76703,Dave,Feitl,Dave Feitl,"Feitl, Dave",D. Feitl,1962-06-08T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-11,235,4,45,Center,Active,1610612745,Rockets,HOU,rockets,Houston,HISTADD_dave_feitl,1986,1991,N,Y,Y,1986,2,43
0,1627770,Kay,Felder,Kay Felder,"Felder, Kay",K. Felder,1995-03-29T00:00:00,Oakland,USA,Oakland University (MI)/USA,5-9,176,2,22,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,kay_felder,2016,2017,Y,Y,Y,2016,2,54
0,1626245,Cristiano,Felicio,Cristiano Felicio,"Felicio, Cristiano",C. Felicio,1992-07-07T00:00:00,,Brazil,Brazil/Brazil,6-10,265,3,6,Forward-Center,Active,1610612741,Bulls,CHI,bulls,Chicago,cristiano_felicio,2015,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,203467,Carrick,Felix,Carrick Felix,"Felix, Carrick",C. Felix,1990-08-17T00:00:00,Arizona State,USA,Arizona State/USA,6-6,201,1,30,Guard-Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,carrick_felix,2013,2013,Y,Y,Y,2013,2,33
0,101230,Noel,Felix,Noel Felix,"Felix, Noel",N. Felix,1981-10-04T00:00:00,Fresno State,USA,Fresno State/USA,6-9,225,1,16,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,noel_felix,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,76704,Ray,Felix,Ray Felix,"Felix, Ray",R. Felix,1930-12-10T00:00:00,Long Island-Brooklyn,USA,Long Island University/USA,6-11,220,8,14,Center,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_ray_felix,1953,1961,N,Y,Y,1953,1,1
0,101109,Raymond,Felton,Raymond Felton,"Felton, Raymond",R. Felton,1984-06-26T00:00:00,North Carolina,USA,North Carolina/USA,6-1,205,13,2,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,raymond_felton,2005,2018,N,Y,Y,2005,1,5
0,76705,Jake,Fendley,Jake Fendley,"Fendley, Jake",J. Fendley,1929-06-12T00:00:00,Northwestern,USA,Northwestern/USA,6-0,180,1,6,Guard,Active,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jake_fendley,1951,1952,N,Y,Y,1951,3,23
0,76706,Bill,Fenley,Bill Fenley,"Fenley, Bill",B. Fenley,1922-02-08T00:00:00,Manhattan,USA,Manhattan/USA,6-3,190,0,7,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_bill_fenley,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted
0,2724,Desmond,Ferguson,Desmond Ferguson,"Ferguson, Desmond",D. Ferguson,1977-07-22T00:00:00,Detroit Mercy,USA,Detroit/USA,6-7,210,1,5,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,desmond_ferguson,2003,2003,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1628390,Terrance,Ferguson,Terrance Ferguson,"Ferguson, Terrance",T. Ferguson,1998-05-17T00:00:00,,USA,USA/USA,6-7,190,1,23,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,terrance_ferguson,2017,2018,Y,Y,Y,2017,1,21
0,201164,Rudy,Fernandez,Rudy Fernandez,"Fernandez, Rudy",R. Fernandez,1985-04-04T00:00:00,"Palma de Mallorca, Spain",Spain,DKV Joventut/Spain,,,4,,,Inactive,0,,,,,rudy_fernandez,2008,2016,N,Y,Y,2007,1,24
0,76707,Eric,Fernsten,Eric Fernsten,"Fernsten, Eric",E. Fernsten,1953-11-01T00:00:00,San Francisco,USA,San Francisco/USA,6-10,205,5,45,Center,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_eric_fernsten,1975,1983,N,Y,Y,1975,4,62
0,76708,Al,Ferrari,Al Ferrari,"Ferrari, Al",A. Ferrari,1933-07-06T00:00:00,Michigan State,USA,Michigan State/USA,6-4,190,5,22,Guard,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_al_ferrari,1955,1962,N,Y,Y,1955,3,15
0,76709,Rolando,Ferreira,Rolando Ferreira,"Ferreira, Rolando",R. Ferreira,1964-05-24T00:00:00,Houston,USA,Houston/USA,7-1,240,0,32,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_rolando_ferreira,1988,1988,N,Y,Y,1988,2,26
0,273,Duane,Ferrell,Duane Ferrell,"Ferrell, Duane",D. Ferrell,1965-02-28T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-7,215,10,33,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,duane_ferrell,1988,1998,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1627812,Yogi,Ferrell,Yogi Ferrell,"Ferrell, Yogi",Y. Ferrell,1993-05-09T00:00:00,Indiana,USA,Indiana/USA,6-0,180,2,3,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,yogi_ferrell,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,76711,Arnie,Ferrin,Arnie Ferrin,"Ferrin, Arnie",A. Ferrin,1925-07-29T00:00:00,Utah,USA,Utah/USA,6-4,180,2,18,Forward,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_arnie_ferrin,1948,1950,N,Y,Y,1948,,
0,76712,Bob,Ferry,Bob Ferry,"Ferry, Bob",B. Ferry,1937-05-31T00:00:00,Saint Louis,USA,St. Louis/USA,6-8,230,9,12,Center,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_bob_ferry,1959,1968,N,Y,Y,1959,,
0,198,Danny,Ferry,Danny Ferry,"Ferry, Danny",D. Ferry,1966-10-17T00:00:00,Duke,USA,Duke ''89/USA,6-10,235,13,35,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,danny_ferry,1990,2002,N,Y,Y,1989,1,2
0,201178,Kyrylo,Fesenko,Kyrylo Fesenko,"Fesenko, Kyrylo",K. Fesenko,1986-12-24T00:00:00,"Dnepropetrovsk, Ukraine",Ukraine,Cherkaski/Ukraine,7-1,280,5,44,Center,Active,1610612762,Jazz,UTA,jazz,Utah,kyrylo_fesenko,2007,2011,Y,Y,Y,2007,2,38
0,76713,Kenny,Fields,Kenny Fields,"Fields, Kenny",K. Fields,1962-02-09T00:00:00,UCLA,USA,UCLA/USA,6-5,220,3,54,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_kenny_fields,1984,1987,N,Y,Y,1984,1,21
0,202361,Landry,Fields,Landry Fields,"Fields, Landry",L. Fields,1988-06-27T00:00:00,Stanford,USA,Stanford/USA,6-7,215,4,2,Guard-Forward,Active,1610612752,Knicks,NYK,knicks,New York,landry_fields,2010,2014,N,Y,Y,2010,2,39
0,76714,Ron,Filipek,Ron Filipek,"Filipek, Ron",R. Filipek,1944-02-05T00:00:00,Tennessee Tech,USA,Tennessee Tech/USA,6-5,205,0,20,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_ron_filipek,1967,1967,N,Y,Y,1967,9,100
0,76715,Greg,Fillmore,Greg Fillmore,"Fillmore, Greg",G. Fillmore,1947-03-07T00:00:00,Cheyney,USA,Iowa Central CC; Cheyney/USA,7-1,240,1,34,Center,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_greg_fillmore,1970,1971,N,Y,Y,1970,8,136
0,76716,Hank,Finkel,Hank Finkel,"Finkel, Hank",H. Finkel,1942-04-20T00:00:00,Dayton,USA,St. Peter's; Dayton/USA,7-0,240,8,29,Center,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_hank_finkel,1966,1974,N,Y,Y,1966,2,17
0,714,Michael,Finley,Michael Finley,"Finley, Michael",M. Finley,1973-03-06T00:00:00,Wisconsin,USA,Wisconsin/USA,6-7,225,15,40,Guard-Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,michael_finley,1995,2009,N,Y,Y,1995,1,21
0,76717,Danny,Finn,Danny Finn,"Finn, Danny",D. Finn,1928-05-27T00:00:00,St. John's (NY),USA,St. John's (N.Y.)/USA,6-1,185,2,7,Guard,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_danny_finn,1952,1954,N,Y,Y,Undrafted,Undrafted,Undrafted
0,1627827,Dorian,Finney-Smith,Dorian Finney-Smith,"Finney-Smith, Dorian",D. Finney-Smith,1993-05-04T00:00:00,Florida,USA,Florida/USA,6-8,220,2,10,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,dorian_finney-smith,2016,2018,N,Y,Y,Undrafted,Undrafted,Undrafted
0,900,Matt,Fish,Matt Fish,"Fish, Matt",M. Fish,1969-11-18T00:00:00,North Carolina-Wilmington,USA,Wilmington/USA,,,2,,,Inactive,0,,,,,matt_fish,1994,1996,N,Y,Y,1992,2,50
0,965,Derek,Fisher,Derek Fisher,"Fisher, Derek",D. Fisher,1974-08-09T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-1,210,17,6,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,derek_fisher,1996,2013,N,Y,Y,1996,1,24
0,2809,Gerald,Fitch,Gerald Fitch,"Fitch, Gerald",G. Fitch,1982-08-12T00:00:00,Kentucky,USA,Kentucky/USA,,,1,,,Inactive,0,,,,,gerald_fitch,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,76720,Bob,Fitzgerald,Bob Fitzgerald,"Fitzgerald, Bob",B. Fitzgerald,1923-03-14T00:00:00,Fordham,USA,Fordham/USA,6-5,190,1,10   12,Forward,Active,1610610035,Huskies,HUS,huskies,Toronto,HISTADD_bob_fitzgerald,1946,1948,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76719,Dick,Fitzgerald,Dick Fitzgerald,"Fitzgerald, Dick",D. Fitzgerald,1920-11-18T00:00:00,Seton Hall,USA,Seton Hall/USA,6-2,175,1,,Forward,Active,1610610035,Huskies,HUS,huskies,Toronto,HISTADD_dick_fitzgerald,1946,1947,N,Y,Y,Undrafted,Undrafted,Undrafted
0,2033,Marcus,Fizer,Marcus Fizer,"Fizer, Marcus",M. Fizer,1978-08-10T00:00:00,Iowa State,USA,Iowa State/USA,,,6,,,Inactive,0,,,,,marcus_fizer,2000,2007,Y,Y,Y,2000,1,4
0,76721,Jerry,Fleishman,Jerry Fleishman,"Fleishman, Jerry",J. Fleishman,1922-02-14T00:00:00,New York University,USA,N.Y.U.; Long Island University/USA,6-2,190,4,4,Guard,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jerry_fleishman,1946,1952,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76722,Al,Fleming,Al Fleming,"Fleming, Al",A. Fleming,1954-04-05T00:00:00,Arizona,USA,Arizona/USA,6-7,215,0,30,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_al_fleming,1977,1977,N,Y,Y,1976,2,30
0,76723,Ed,Fleming,Ed Fleming,"Fleming, Ed",E. Fleming,1933-07-25T00:00:00,Niagara,USA,Niagara/USA,6-3,189,4,50,Guard,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_ed_fleming,1955,1959,N,Y,Y,1955,3,16
0,313,Vern,Fleming,Vern Fleming,"Fleming, Vern",V. Fleming,1962-02-04T00:00:00,Georgia,USA,Georgia/USA,6-5,185,11,10,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,vern_fleming,1984,1995,N,Y,Y,1984,1,18
0,2784,Luis,Flores,Luis Flores,"Flores, Luis",L. Flores,1981-04-11T00:00:00,Manhattan,USA,Manhattan/USA,6-2,195,1,12,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,luis_flores,2004,2004,N,Y,Y,2004,2,55
0,76725,Bruce,Flowers,Bruce Flowers,"Flowers, Bruce",B. Flowers,1957-06-13T00:00:00,Notre Dame,USA,Notre Dame/USA,6-8,225,0,23,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_bruce_flowers,1982,1982,N,Y,Y,1979,2,26
0,76726,Sleepy,Floyd,Sleepy Floyd,"Floyd, Sleepy",S. Floyd,1960-03-06T00:00:00,Georgetown,USA,Georgetown/USA,6-3,170,12,12,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,HISTADD_sleepy_floyd,1982,1994,N,Y,Y,1982,1,13
0,201938,Jonny,Flynn,Jonny Flynn,"Flynn, Jonny",J. Flynn,1989-02-06T00:00:00,Syracuse,USA,Syracuse/USA,6-0,185,3,3,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jonny_flynn,2009,2011,Y,Y,Y,2009,1,6
0,76727,Mike,Flynn,Mike Flynn,"Flynn, Mike",M. Flynn,1953-07-31T00:00:00,Kentucky,USA,Kentucky/USA,6-2,180,1,44,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,HISTADD_mike_flynn,1976,1977,N,Y,Y,1975,7,113
0,76728,Larry,Fogle,Larry Fogle,"Fogle, Larry",L. Fogle,1953-03-19T00:00:00,Canisius,USA,Louisiana-Lafayette; Canisius/USA,6-5,205,0,44,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_larry_fogle,1975,1975,N,Y,Y,1975,2,34
0,76729,Jack,Foley,Jack Foley,"Foley, Jack",J. Foley,1939-04-19T00:00:00,Holy Cross,USA,Holy Cross/USA,6-3,170,0,7,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_jack_foley,1962,1962,N,Y,Y,1962,2,16
0,1829,Ike,Fontaine,Ike Fontaine,"Fontaine, Ike",I. Fontaine,1975-04-16T00:00:00,Washington State,USA,Washington State/USA,,,0,,,Inactive,0,,,,,ike_fontaine,2001,2001,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76731,Levi,Fontaine,Levi Fontaine,"Fontaine, Levi",L. Fontaine,1948-11-01T00:00:00,Maryland-Eastern Shore,USA,Maryland East. Shore/USA,6-4,190,0,12,Guard,Active,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_levi_fontaine,1970,1970,N,Y,Y,1970,5,70
0,202880,Jeff,Foote,Jeff Foote,"Foote, Jeff",J. Foote,1987-07-14T00:00:00,Cornell,USA,Cornell/USA,,,0,,,Inactive,0,,,,,jeff_foote,2011,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1627854,Bryn,Forbes,Bryn Forbes,"Forbes, Bryn",B. Forbes,1993-07-23T00:00:00,Michigan State,USA,Michigan State/USA,6-3,190,2,11,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,bryn_forbes,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,201814,Gary,Forbes,Gary Forbes,"Forbes, Gary",G. Forbes,1985-02-25T00:00:00,Massachusetts,Panama,Umass/Panama,6-7,220,2,3,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,gary_forbes,2010,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,76732,Alphonso,Ford,Alphonso Ford,"Ford, Alphonso",A. Ford,1971-10-31T00:00:00,Mississippi Valley State,USA,Mississippi Valley State/USA,6-1,190,1,8,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_alphonso_ford,1993,1994,N,Y,Y,1993,2,32
0,2228,Alton,Ford,Alton Ford,"Ford, Alton",A. Ford,1981-05-29T00:00:00,Houston,USA,Houston ''04/USA,,,3,,,Inactive,0,,,,,alton_ford,2001,2003,Y,Y,Y,2001,2,50
0,76733,Chris,Ford,Chris Ford,"Ford, Chris",C. Ford,1949-01-11T00:00:00,Villanova,USA,Villanova/USA,6-5,190,9,42,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_chris_ford,1972,1981,N,Y,Y,1972,2,17
0,76734,Don,Ford,Don Ford,"Ford, Don",D. Ford,1952-12-31T00:00:00,California-Santa Barbara,USA,New Mexico; Santa Barbara City Coll. CA (J.C.); Ca,6-9,215,6,35,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_don_ford,1975,1981,N,Y,Y,1975,6,92
0,76735,Jake,Ford,Jake Ford,"Ford, Jake",J. Ford,1946-04-29T00:00:00,Maryland-Eastern Shore,USA,Maryland East. Shore/USA,6-3,180,1,33,Guard,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jake_ford,1970,1971,N,Y,Y,1970,2,20
0,76736,Phil,Ford,Phil Ford,"Ford, Phil",P. Ford,1956-02-09T00:00:00,North Carolina,USA,North Carolina/USA,6-2,175,6,1,Guard,Active,1610612758,Kings,KCK,kings,Kansas City,HISTADD_phil_ford,1978,1984,N,Y,Y,1978,1,2
0,101213,Sharrod,Ford,Sharrod Ford,"Ford, Sharrod",S. Ford,1982-01-09T00:00:00,Clemson,USA,Clemson/USA,,,0,,,Inactive,0,,,,,sharrod_ford,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,726,Sherell,Ford,Sherell Ford,"Ford, Sherell",S. Ford,1972-08-26T00:00:00,Illinois-Chicago,USA,Illinois/USA,6-7,210,0,1,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,sherell_ford,1995,1995,N,Y,Y,1995,1,26
0,2551,T.J.,Ford,T.J. Ford,"Ford, T.J.",T. Ford,1983-03-24T00:00:00,Texas,USA,Texas/USA,,,7,,,Inactive,0,,,,,t.j._ford,2003,2011,N,Y,Y,2003,1,8
0,76738,Donnie,Forman,Donnie Forman,"Forman, Donnie",D. Forman,1926-01-17T00:00:00,New York University,USA,N.Y.U./USA,5-10,175,0,22,Guard,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_donnie_forman,1948,1948,N,Y,Y,Undrafted,Undrafted,Undrafted
0,76739,Bayard,Forrest,Bayard Forrest,"Forrest, Bayard",B. Forrest,1954-07-08T00:00:00,Grand Canyon,USA,Grand Canyon/USA,6-10,235,1,35,Center,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_bayard_forrest,1977,1978,N,Y,Y,1976,2,19
0,2218,Joseph,Forte,Joseph Forte,"Forte, Joseph",J. Forte,1981-03-23T00:00:00,North Carolina,USA,North Carolina ''03/USA,6-4,194,2,40,Guard,Active,1610612760,SuperSonics,SEA,thunder,Seattle,joseph_forte,2001,2002,N,Y,Y,2001,1,21
0,202622,Courtney,Fortson,Courtney Fortson,"Fortson, Courtney",C. Fortson,1988-05-23T00:00:00,Arkansas,USA,Arkansas/USA,5-11,185,1,9,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,courtney_fortson,2011,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1504,Danny,Fortson,Danny Fortson,"Fortson, Danny",D. Fortson,1976-03-27T00:00:00,Cincinnati,USA,Cincinnati/USA,6-8,260,9,21,Center-Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,danny_fortson,1997,2006,N,Y,Y,1997,1,10
0,76740,Fred,Foster,Fred Foster,"Foster, Fred",F. Foster,1946-03-18T00:00:00,Miami (OH),USA,Miami (Ohio)/USA,6-5,210,7,5,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_fred_foster,1968,1976,N,Y,Y,1968,3,28
0,323,Greg,Foster,Greg Foster,"Foster, Greg",G. Foster,1968-10-03T00:00:00,Texas-El Paso,USA,Texas-El Paso ''90/USA,6-11,250,12,43,Center,Active,1610612762,Jazz,UTA,jazz,Utah,greg_foster,1990,2002,N,Y,Y,1990,2,35
0,1902,Jeff,Foster,Jeff Foster,"Foster, Jeff",J. Foster,1977-01-16T00:00:00,Texas State,USA,Texas State/USA,6-11,250,12,10,Forward-Center,Active,1610612754,Pacers,IND,pacers,Indiana,jeff_foster,1999,2011,N,Y,Y,1999,1,21
0,76742,Rod,Foster,Rod Foster,"Foster, Rod",R. Foster,1960-10-10T00:00:00,UCLA,USA,UCLA/USA,6-1,160,2,10,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_rod_foster,1983,1985,N,Y,Y,1983,2,28
