,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,GAMES_PLAYED_FLAG,BIRTHDATE,COUNTRY,DISPLAY_FI_LAST,DLEAGUE_FLAG,DRAFT_NUMBER,DRAFT_ROUND,DRAFT_YEAR,FIRST_NAME,HEIGHT,JERSEY,LAST_AFFILIATION,LAST_NAME,NBA_FLAG,POSITION,SCHOOL,SEASON_EXP,WEIGHT
1182,1627770.0,"Felder, Kay",Kay Felder,1.0,2016,2017,kay_felder,1610612765.0,Detroit,Pistons,DET,pistons,Y,1995-03-29T00:00:00,USA,K. Felder,Y,54,2,2016,Kay,5-9,22,Oakland University (MI)/USA,Felder,Y,Guard,Oakland,2.0,176
1183,1626245.0,"Felicio, Cristiano",Cristiano Felicio,1.0,2015,2018,cristiano_felicio,1610612741.0,Chicago,Bulls,CHI,bulls,Y,1992-07-07T00:00:00,Brazil,C. Felicio,Y,Undrafted,Undrafted,Undrafted,Cristiano,6-10,6,Brazil/Brazil,Felicio,Y,Forward-Center,,3.0,265
1184,203467.0,"Felix, Carrick",Carrick Felix,0.0,2013,2013,carrick_felix,0.0,,,,,Y,1990-08-17T00:00:00,USA,C. Felix,Y,33,2,2013,Carrick,6-6,30,Arizona State/USA,Felix,Y,Guard-Forward,Arizona State,1.0,201
1185,101230.0,"Felix, Noel",Noel Felix,0.0,2005,2005,noel_felix,0.0,,,,,Y,1981-10-04T00:00:00,USA,N. Felix,Y,Undrafted,Undrafted,Undrafted,Noel,6-9,16,Fresno State/USA,Felix,Y,Forward,Fresno State,1.0,225
1186,76704.0,"Felix, Ray",Ray Felix,0.0,1953,1961,HISTADD_ray_felix,0.0,,,,,Y,1930-12-10T00:00:00,USA,R. Felix,N,1,1,1953,Ray,6-11,14,Long Island University/USA,Felix,Y,Center,Long Island-Brooklyn,8.0,220
1187,101109.0,"Felton, Raymond",Raymond Felton,1.0,2005,2018,raymond_felton,1610612760.0,Oklahoma City,Thunder,OKC,thunder,Y,1984-06-26T00:00:00,USA,R. Felton,N,5,1,2005,Raymond,6-1,2,North Carolina/USA,Felton,Y,Guard,North Carolina,13.0,205
1188,76705.0,"Fendley, Jake",Jake Fendley,0.0,1951,1952,HISTADD_jake_fendley,0.0,,,,,Y,1929-06-12T00:00:00,USA,J. Fendley,N,23,3,1951,Jake,6-0,6,Northwestern/USA,Fendley,Y,Guard,Northwestern,1.0,180
1189,76706.0,"Fenley, Bill",Bill Fenley,0.0,1946,1946,HISTADD_bill_fenley,0.0,,,,,Y,1922-02-08T00:00:00,USA,B. Fenley,N,Undrafted,Undrafted,Undrafted,Bill,6-3,7,Manhattan/USA,Fenley,Y,Forward,Manhattan,0.0,190
1190,2724.0,"Ferguson, Desmond",Desmond Ferguson,0.0,2003,2003,desmond_ferguson,0.0,,,,,Y,1977-07-22T00:00:00,USA,D. Ferguson,N,Undrafted,Undrafted,Undrafted,Desmond,6-7,5,Detroit/USA,Ferguson,Y,Forward,Detroit Mercy,1.0,210
1191,1628390.0,"Ferguson, Terrance",Terrance Ferguson,1.0,2017,2018,terrance_ferguson,1610612760.0,Oklahoma City,Thunder,OKC,thunder,Y,1998-05-17T00:00:00,USA,T. Ferguson,Y,21,1,2017,Terrance,6-7,23,USA/USA,Ferguson,Y,Guard,,1.0,190
1192,201164.0,"Fernandez, Rudy",Rudy Fernandez,0.0,2008,2011,rudy_fernandez,0.0,,,,,Y,1985-04-04T00:00:00,Spain,R. Fernandez,N,24,1,2007,Rudy,,,DKV Joventut/Spain,Fernandez,Y,,"Palma de Mallorca, Spain",4.0,
1193,76707.0,"Fernsten, Eric",Eric Fernsten,0.0,1975,1983,HISTADD_eric_fernsten,0.0,,,,,Y,1953-11-01T00:00:00,USA,E. Fernsten,N,62,4,1975,Eric,6-10,45,San Francisco/USA,Fernsten,Y,Center,San Francisco,5.0,205
1194,76708.0,"Ferrari, Al",Al Ferrari,0.0,1955,1962,HISTADD_al_ferrari,0.0,,,,,Y,1933-07-06T00:00:00,USA,A. Ferrari,N,15,3,1955,Al,6-4,22,Michigan State/USA,Ferrari,Y,Guard,Michigan State,5.0,190
1195,76709.0,"Ferreira, Rolando",Rolando Ferreira,0.0,1988,1988,HISTADD_rolando_ferreira,0.0,,,,,Y,1964-05-24T00:00:00,USA,R. Ferreira,N,26,2,1988,Rolando,7-1,32,Houston/USA,Ferreira,Y,Forward,Houston,0.0,240
1196,273.0,"Ferrell, Duane",Duane Ferrell,0.0,1988,1998,duane_ferrell,0.0,,,,,Y,1965-02-28T00:00:00,USA,D. Ferrell,N,Undrafted,Undrafted,Undrafted,Duane,6-7,33,Georgia Tech/USA,Ferrell,Y,Forward,Georgia Tech,10.0,215
1197,1627812.0,"Ferrell, Yogi",Yogi Ferrell,1.0,2016,2018,yogi_ferrell,1610612742.0,Dallas,Mavericks,DAL,mavericks,Y,1993-05-09T00:00:00,USA,Y. Ferrell,Y,Undrafted,Undrafted,Undrafted,Yogi,6-0,3,Indiana/USA,Ferrell,Y,Guard,Indiana,2.0,180
1198,76711.0,"Ferrin, Arnie",Arnie Ferrin,0.0,1948,1950,HISTADD_arnie_ferrin,0.0,,,,,Y,1925-07-29T00:00:00,USA,A. Ferrin,N,,,1948,Arnie,6-4,18,Utah/USA,Ferrin,Y,Forward,Utah,2.0,180
1199,76712.0,"Ferry, Bob",Bob Ferry,0.0,1959,1968,HISTADD_bob_ferry,0.0,,,,,Y,1937-05-31T00:00:00,USA,B. Ferry,N,,,1959,Bob,6-8,12,St. Louis/USA,Ferry,Y,Center,Saint Louis,9.0,230
1200,198.0,"Ferry, Danny",Danny Ferry,0.0,1990,2002,danny_ferry,0.0,,,,,Y,1966-10-17T00:00:00,USA,D. Ferry,N,2,1,1989,Danny,6-10,35,Duke ''89/USA,Ferry,Y,Forward,Duke,13.0,235
1201,201178.0,"Fesenko, Kyrylo",Kyrylo Fesenko,0.0,2007,2011,kyrylo_fesenko,0.0,,,,,Y,1986-12-24T00:00:00,Ukraine,K. Fesenko,Y,38,2,2007,Kyrylo,7-1,44,Cherkaski/Ukraine,Fesenko,Y,Center,"Dnepropetrovsk, Ukraine",5.0,280
1202,76713.0,"Fields, Kenny",Kenny Fields,0.0,1984,1987,HISTADD_kenny_fields,0.0,,,,,Y,1962-02-09T00:00:00,USA,K. Fields,N,21,1,1984,Kenny,6-5,54,UCLA/USA,Fields,Y,Forward,UCLA,3.0,220
1203,202361.0,"Fields, Landry",Landry Fields,0.0,2010,2014,landry_fields,0.0,,,,,Y,1988-06-27T00:00:00,USA,L. Fields,N,39,2,2010,Landry,6-7,2,Stanford/USA,Fields,Y,Guard-Forward,Stanford,4.0,215
1204,76714.0,"Filipek, Ron",Ron Filipek,0.0,1967,1967,HISTADD_ron_filipek,0.0,,,,,Y,1944-02-05T00:00:00,USA,R. Filipek,N,100,9,1967,Ron,6-5,20,Tennessee Tech/USA,Filipek,Y,Forward,Tennessee Tech,0.0,205
1205,76715.0,"Fillmore, Greg",Greg Fillmore,0.0,1970,1971,HISTADD_greg_fillmore,0.0,,,,,Y,1947-03-07T00:00:00,USA,G. Fillmore,N,136,8,1970,Greg,7-1,34,Iowa Central CC; Cheyney/USA,Fillmore,Y,Center,Cheyney,1.0,240
1206,76716.0,"Finkel, Hank",Hank Finkel,0.0,1966,1974,HISTADD_hank_finkel,0.0,,,,,Y,1942-04-20T00:00:00,USA,H. Finkel,N,17,2,1966,Hank,7-0,29,St. Peter's; Dayton/USA,Finkel,Y,Center,Dayton,8.0,240
1207,714.0,"Finley, Michael",Michael Finley,0.0,1995,2009,michael_finley,0.0,,,,,Y,1973-03-06T00:00:00,USA,M. Finley,N,21,1,1995,Michael,6-7,40,Wisconsin/USA,Finley,Y,Guard-Forward,Wisconsin,15.0,225
1208,76717.0,"Finn, Danny",Danny Finn,0.0,1952,1954,HISTADD_danny_finn,0.0,,,,,Y,1928-05-27T00:00:00,USA,D. Finn,N,Undrafted,Undrafted,Undrafted,Danny,6-1,7,St. John's (N.Y.)/USA,Finn,Y,Guard,St. John's (NY),2.0,185
1209,1627827.0,"Finney-Smith, Dorian",Dorian Finney-Smith,1.0,2016,2018,dorian_finney-smith,1610612742.0,Dallas,Mavericks,DAL,mavericks,Y,1993-05-04T00:00:00,USA,D. Finney-Smith,N,Undrafted,Undrafted,Undrafted,Dorian,6-8,10,Florida/USA,Finney-Smith,Y,Forward,Florida,2.0,220
1210,900.0,"Fish, Matt",Matt Fish,0.0,1994,1996,matt_fish,0.0,,,,,Y,1969-11-18T00:00:00,USA,M. Fish,N,50,2,1992,Matt,,,Wilmington/USA,Fish,Y,,North Carolina-Wilmington,2.0,
1211,965.0,"Fisher, Derek",Derek Fisher,0.0,1996,2013,derek_fisher,0.0,,,,,Y,1974-08-09T00:00:00,USA,D. Fisher,N,24,1,1996,Derek,6-1,6,Arkansas-Little Rock/USA,Fisher,Y,Guard,Arkansas-Little Rock,17.0,210
1212,2809.0,"Fitch, Gerald",Gerald Fitch,0.0,2005,2005,gerald_fitch,0.0,,,,,Y,1982-08-12T00:00:00,USA,G. Fitch,Y,Undrafted,Undrafted,Undrafted,Gerald,,,Kentucky/USA,Fitch,Y,,Kentucky,1.0,
1213,76720.0,"Fitzgerald, Bob",Bob Fitzgerald,0.0,1946,1948,HISTADD_bob_fitzgerald,0.0,,,,,Y,1923-03-14T00:00:00,USA,B. Fitzgerald,N,Undrafted,Undrafted,Undrafted,Bob,6-5,10   12,Fordham/USA,Fitzgerald,Y,Forward,Fordham,1.0,190
1214,76719.0,"Fitzgerald, Dick",Dick Fitzgerald,0.0,1946,1947,HISTADD_dick_fitzgerald,0.0,,,,,Y,1920-11-18T00:00:00,USA,D. Fitzgerald,N,Undrafted,Undrafted,Undrafted,Dick,6-2,,Seton Hall/USA,Fitzgerald,Y,Forward,Seton Hall,1.0,175
1215,2033.0,"Fizer, Marcus",Marcus Fizer,0.0,2000,2005,marcus_fizer,0.0,,,,,Y,1978-08-10T00:00:00,USA,M. Fizer,Y,4,1,2000,Marcus,,,Iowa State/USA,Fizer,Y,,Iowa State,6.0,
1216,76721.0,"Fleishman, Jerry",Jerry Fleishman,0.0,1946,1952,HISTADD_jerry_fleishman,0.0,,,,,Y,1922-02-14T00:00:00,USA,J. Fleishman,N,Undrafted,Undrafted,Undrafted,Jerry,6-2,4,N.Y.U.; Long Island University/USA,Fleishman,Y,Guard,New York University,4.0,190
1217,76722.0,"Fleming, Al",Al Fleming,0.0,1977,1977,HISTADD_al_fleming,0.0,,,,,Y,1954-04-05T00:00:00,USA,A. Fleming,N,30,2,1976,Al,6-7,30,Arizona/USA,Fleming,Y,Forward,Arizona,0.0,215
1218,76723.0,"Fleming, Ed",Ed Fleming,0.0,1955,1959,HISTADD_ed_fleming,0.0,,,,,Y,1933-07-25T00:00:00,USA,E. Fleming,N,16,3,1955,Ed,6-3,50,Niagara/USA,Fleming,Y,Guard,Niagara,4.0,189
1219,313.0,"Fleming, Vern",Vern Fleming,0.0,1984,1995,vern_fleming,0.0,,,,,Y,1962-02-04T00:00:00,USA,V. Fleming,N,18,1,1984,Vern,6-5,10,Georgia/USA,Fleming,Y,Guard,Georgia,11.0,185
1220,2784.0,"Flores, Luis",Luis Flores,0.0,2004,2004,luis_flores,0.0,,,,,Y,1981-04-11T00:00:00,USA,L. Flores,N,55,2,2004,Luis,6-2,12,Manhattan/USA,Flores,Y,Guard,Manhattan,1.0,195
1221,76725.0,"Flowers, Bruce",Bruce Flowers,0.0,1982,1982,HISTADD_bruce_flowers,0.0,,,,,Y,1957-06-13T00:00:00,USA,B. Flowers,N,26,2,1979,Bruce,6-8,23,Notre Dame/USA,Flowers,Y,Forward,Notre Dame,0.0,225
1222,76726.0,"Floyd, Sleepy",Sleepy Floyd,0.0,1982,1994,HISTADD_sleepy_floyd,0.0,,,,,Y,1960-03-06T00:00:00,USA,S. Floyd,N,13,1,1982,Sleepy,6-3,12,Georgetown/USA,Floyd,Y,Guard,Georgetown,12.0,170
1223,201938.0,"Flynn, Jonny",Jonny Flynn,0.0,2009,2011,jonny_flynn,0.0,,,,,Y,1989-02-06T00:00:00,USA,J. Flynn,Y,6,1,2009,Jonny,6-0,3,Syracuse/USA,Flynn,Y,Guard,Syracuse,3.0,185
1224,76727.0,"Flynn, Mike",Mike Flynn,0.0,1976,1977,HISTADD_mike_flynn,0.0,,,,,Y,1953-07-31T00:00:00,USA,M. Flynn,N,113,7,1975,Mike,6-2,44,Kentucky/USA,Flynn,Y,Guard,Kentucky,1.0,180
1225,76728.0,"Fogle, Larry",Larry Fogle,0.0,1975,1975,HISTADD_larry_fogle,0.0,,,,,Y,1953-03-19T00:00:00,USA,L. Fogle,N,34,2,1975,Larry,6-5,44,Louisiana-Lafayette; Canisius/USA,Fogle,Y,Guard,Canisius,0.0,205
1226,76729.0,"Foley, Jack",Jack Foley,0.0,1962,1962,HISTADD_jack_foley,0.0,,,,,Y,1939-04-19T00:00:00,USA,J. Foley,N,16,2,1962,Jack,6-3,7,Holy Cross/USA,Foley,Y,Forward,Holy Cross,0.0,170
1227,1829.0,"Fontaine, Ike",Ike Fontaine,0.0,2001,2001,ike_fontaine,0.0,,,,,Y,1975-04-16T00:00:00,USA,I. Fontaine,N,Undrafted,Undrafted,Undrafted,Ike,,,Washington State/USA,Fontaine,Y,,Washington State,0.0,
1228,76731.0,"Fontaine, Levi",Levi Fontaine,0.0,1970,1970,HISTADD_levi_fontaine,0.0,,,,,Y,1948-11-01T00:00:00,USA,L. Fontaine,N,70,5,1970,Levi,6-4,12,Maryland East. Shore/USA,Fontaine,Y,Guard,Maryland-Eastern Shore,0.0,190
1229,202880.0,"Foote, Jeff",Jeff Foote,0.0,2011,2011,jeff_foote,0.0,,,,,Y,1987-07-14T00:00:00,USA,J. Foote,Y,Undrafted,Undrafted,Undrafted,Jeff,,,Cornell/USA,Foote,Y,,Cornell,0.0,
1230,1627854.0,"Forbes, Bryn",Bryn Forbes,1.0,2016,2018,bryn_forbes,1610612759.0,San Antonio,Spurs,SAS,spurs,Y,1993-07-23T00:00:00,USA,B. Forbes,Y,Undrafted,Undrafted,Undrafted,Bryn,6-3,11,Michigan State/USA,Forbes,Y,Guard,Michigan State,2.0,190
1231,201814.0,"Forbes, Gary",Gary Forbes,0.0,2010,2011,gary_forbes,0.0,,,,,Y,1985-02-25T00:00:00,Panama,G. Forbes,Y,Undrafted,Undrafted,Undrafted,Gary,6-7,3,Umass/Panama,Forbes,Y,Forward,Massachusetts,2.0,220
1232,76732.0,"Ford, Alphonso",Alphonso Ford,0.0,1993,1994,HISTADD_alphonso_ford,0.0,,,,,Y,1971-10-31T00:00:00,USA,A. Ford,N,32,2,1993,Alphonso,6-1,8,Mississippi Valley State/USA,Ford,Y,Forward,Mississippi Valley State,1.0,190
1233,2228.0,"Ford, Alton",Alton Ford,0.0,2001,2003,alton_ford,0.0,,,,,Y,1981-05-29T00:00:00,USA,A. Ford,Y,50,2,2001,Alton,,,Houston ''04/USA,Ford,Y,,Houston,3.0,
1234,76733.0,"Ford, Chris",Chris Ford,0.0,1972,1981,HISTADD_chris_ford,0.0,,,,,Y,1949-01-11T00:00:00,USA,C. Ford,N,17,2,1972,Chris,6-5,42,Villanova/USA,Ford,Y,Guard,Villanova,9.0,190
1235,76734.0,"Ford, Don",Don Ford,0.0,1975,1981,HISTADD_don_ford,0.0,,,,,Y,1952-12-31T00:00:00,USA,D. Ford,N,92,6,1975,Don,6-9,35,New Mexico; Santa Barbara City Coll. CA (J.C.); Ca,Ford,Y,Forward,California-Santa Barbara,6.0,215
1236,76735.0,"Ford, Jake",Jake Ford,0.0,1970,1971,HISTADD_jake_ford,0.0,,,,,Y,1946-04-29T00:00:00,USA,J. Ford,N,20,2,1970,Jake,6-3,33,Maryland East. Shore/USA,Ford,Y,Guard,Maryland-Eastern Shore,1.0,180
1237,76736.0,"Ford, Phil",Phil Ford,0.0,1978,1984,HISTADD_phil_ford,0.0,,,,,Y,1956-02-09T00:00:00,USA,P. Ford,N,2,1,1978,Phil,6-2,1,North Carolina/USA,Ford,Y,Guard,North Carolina,6.0,175
1238,101213.0,"Ford, Sharrod",Sharrod Ford,0.0,2005,2005,sharrod_ford,0.0,,,,,Y,1982-01-09T00:00:00,USA,S. Ford,Y,Undrafted,Undrafted,Undrafted,Sharrod,,,Clemson/USA,Ford,Y,,Clemson,0.0,
1239,726.0,"Ford, Sherell",Sherell Ford,0.0,1995,1995,sherell_ford,0.0,,,,,Y,1972-08-26T00:00:00,USA,S. Ford,N,26,1,1995,Sherell,6-7,1,Illinois/USA,Ford,Y,Forward,Illinois-Chicago,0.0,210
1240,2551.0,"Ford, T.J.",T.J. Ford,0.0,2003,2011,t.j._ford,0.0,,,,,Y,1983-03-24T00:00:00,USA,T. Ford,N,8,1,2003,T.J.,,,Texas/USA,Ford,Y,,Texas,7.0,
1241,76738.0,"Forman, Donnie",Donnie Forman,0.0,1948,1948,HISTADD_donnie_forman,0.0,,,,,Y,1926-01-17T00:00:00,USA,D. Forman,N,Undrafted,Undrafted,Undrafted,Donnie,5-10,22,N.Y.U./USA,Forman,Y,Guard,New York University,0.0,175
1242,76739.0,"Forrest, Bayard",Bayard Forrest,0.0,1977,1978,HISTADD_bayard_forrest,0.0,,,,,Y,1954-07-08T00:00:00,USA,B. Forrest,N,19,2,1976,Bayard,6-10,35,Grand Canyon/USA,Forrest,Y,Center,Grand Canyon,1.0,235
1243,2218.0,"Forte, Joseph",Joseph Forte,0.0,2001,2002,joseph_forte,0.0,,,,,Y,1981-03-23T00:00:00,USA,J. Forte,N,21,1,2001,Joseph,6-4,40,North Carolina ''03/USA,Forte,Y,Guard,North Carolina,2.0,194
1244,202622.0,"Fortson, Courtney",Courtney Fortson,0.0,2011,2011,courtney_fortson,0.0,,,,,Y,1988-05-23T00:00:00,USA,C. Fortson,Y,Undrafted,Undrafted,Undrafted,Courtney,5-11,9,Arkansas/USA,Fortson,Y,Guard,Arkansas,1.0,185
1245,1504.0,"Fortson, Danny",Danny Fortson,0.0,1997,2006,danny_fortson,0.0,,,,,Y,1976-03-27T00:00:00,USA,D. Fortson,N,10,1,1997,Danny,6-8,21,Cincinnati/USA,Fortson,Y,Center-Forward,Cincinnati,9.0,260
1246,76740.0,"Foster, Fred",Fred Foster,0.0,1968,1976,HISTADD_fred_foster,0.0,,,,,Y,1946-03-18T00:00:00,USA,F. Foster,N,28,3,1968,Fred,6-5,5,Miami (Ohio)/USA,Foster,Y,Forward,Miami (OH),7.0,210
1247,323.0,"Foster, Greg",Greg Foster,0.0,1990,2002,greg_foster,0.0,,,,,Y,1968-10-03T00:00:00,USA,G. Foster,N,35,2,1990,Greg,6-11,43,Texas-El Paso ''90/USA,Foster,Y,Center,Texas-El Paso,12.0,250
1248,1902.0,"Foster, Jeff",Jeff Foster,0.0,1999,2011,jeff_foster,0.0,,,,,Y,1977-01-16T00:00:00,USA,J. Foster,N,21,1,1999,Jeff,6-11,10,Texas State/USA,Foster,Y,Forward-Center,Texas State,12.0,250
1249,76742.0,"Foster, Rod",Rod Foster,0.0,1983,1985,HISTADD_rod_foster,0.0,,,,,Y,1960-10-10T00:00:00,USA,R. Foster,N,28,2,1983,Rod,6-1,10,UCLA/USA,Foster,Y,Guard,UCLA,2.0,160
1250,2238.0,"Fotsis, Antonis",Antonis Fotsis,0.0,2001,2001,antonis_fotsis,0.0,,,,,Y,1981-04-01T00:00:00,,A. Fotsis,N,47,2,2001,Antonis,6-10,6,Greece,Fotsis,Y,Forward,Greece,0.0,219
1251,203095.0,"Fournier, Evan",Evan Fournier,1.0,2012,2018,evan_fournier,1610612753.0,Orlando,Magic,ORL,magic,Y,1992-10-29T00:00:00,France,E. Fournier,N,20,1,2012,Evan,6-7,10,Poitiers Basket 86/France,Fournier,Y,Guard-Forward,France,6.0,205
1252,76744.0,"Foust, Larry",Larry Foust,0.0,1950,1961,HISTADD_larry_foust,0.0,,,,,Y,1928-06-24T00:00:00,USA,L. Foust,N,5,1,1950,Larry,6-9,14,La Salle/USA,Foust,Y,Center,La Salle,11.0,215
1253,76745.0,"Fowler, Jerry",Jerry Fowler,0.0,1951,1951,HISTADD_jerry_fowler,0.0,,,,,Y,1927-06-20T00:00:00,USA,J. Fowler,N,Undrafted,Undrafted,Undrafted,Jerry,6-7, ,Missouri/USA,Fowler,Y,Center,Missouri,0.0,230
1254,1762.0,"Fowlkes, Tremaine",Tremaine Fowlkes,0.0,2001,2004,tremaine_fowlkes,0.0,,,,,Y,1976-04-11T00:00:00,USA,T. Fowlkes,Y,54,2,1998,Tremaine,,,Fresno State '99/USA,Fowlkes,Y,,Fresno State,3.0,
1255,1628368.0,"Fox, De'Aaron",De'Aaron Fox,1.0,2017,2018,de'aaron_fox,1610612758.0,Sacramento,Kings,SAC,kings,Y,1997-12-20T00:00:00,USA,D. Fox,N,5,1,2017,De'Aaron,6-3,5,Kentucky/USA,Fox,Y,Guard,Kentucky,1.0,175
1256,76746.0,"Fox, Harold",Harold Fox,0.0,1972,1972,HISTADD_harold_fox,0.0,,,,,Y,1949-08-29T00:00:00,USA,H. Fox,N,15,2,1972,Harold,6-2,7,Brevard CC FL; Jacksonville/USA,Fox,Y,Guard,Jacksonville,0.0,175
1257,76747.0,"Fox, Jim",Jim Fox,0.0,1967,1976,HISTADD_jim_fox,0.0,,,,,Y,1943-04-07T00:00:00,USA,J. Fox,N,67,8,1965,Jim,6-10,40,Gordon; South Carolina/USA,Fox,Y,Center,South Carolina,9.0,230
1258,296.0,"Fox, Rick",Rick Fox,0.0,1991,2003,rick_fox,0.0,,,,,Y,1969-07-24T00:00:00,Canada,R. Fox,N,24,1,1991,Rick,6-7,17,North Carolina ''91/Canada,Fox,Y,Forward,North Carolina,13.0,235
1259,200751.0,"Foye, Randy",Randy Foye,0.0,2006,2016,randy_foye,0.0,,,,,Y,1983-09-24T00:00:00,USA,R. Foye,N,7,1,2006,Randy,6-4,2,Villanova/USA,Foye,Y,Guard,Villanova,11.0,218
1260,1502.0,"Foyle, Adonal",Adonal Foyle,0.0,1997,2009,adonal_foyle,0.0,,,,,Y,1975-03-09T00:00:00,St. Vincent & Grenadines,A. Foyle,N,8,1,1997,Adonal,6-10,31,Colgate/St. Vincent & Grenadines,Foyle,Y,Center,Colgate,12.0,270
1261,2499.0,"Frahm, Richie",Richie Frahm,0.0,2002,2007,richie_frahm,0.0,,,,,Y,1977-08-14T00:00:00,USA,R. Frahm,Y,Undrafted,Undrafted,Undrafted,Richie,,,Gonzaga/USA,Frahm,Y,,Gonzaga,3.0,
1262,1883.0,"Francis, Steve",Steve Francis,0.0,1999,2007,steve_francis,0.0,,,,,Y,1977-02-21T00:00:00,USA,S. Francis,N,2,1,1999,Steve,6-3,3,Maryland/USA,Francis,Y,Guard,Maryland,9.0,210
1263,76748.0,"Frank, Tellis",Tellis Frank,0.0,1987,1993,HISTADD_tellis_frank,0.0,,,,,Y,1965-04-26T00:00:00,USA,T. Frank,N,14,1,1987,Tellis,6-10,32,Western Kentucky/USA,Frank,Y,Forward,Western Kentucky,4.0,225
1264,76749.0,"Frankel, Nat",Nat Frankel,0.0,1946,1946,HISTADD_nat_frankel,0.0,,,,,Y,1913-11-03T00:00:00,USA,N. Frankel,N,Undrafted,Undrafted,Undrafted,Nat,6-0,,Brooklyn College/USA,Frankel,Y,Forward,Brooklyn,0.0,195
1265,203479.0,"Franklin, Jamaal",Jamaal Franklin,0.0,2013,2014,jamaal_franklin,0.0,,,,,Y,1991-07-21T00:00:00,USA,J. Franklin,Y,41,2,2013,Jamaal,6-5,22,San Diego State/USA,Franklin,Y,Guard,San Diego State,2.0,191
1266,204025.0,"Frazier, Tim",Tim Frazier,1.0,2014,2018,tim_frazier,1610612764.0,Washington,Wizards,WAS,wizards,Y,1990-11-01T00:00:00,USA,T. Frazier,Y,Undrafted,Undrafted,Undrafted,Tim,6-1,10,Penn StateUSA/USA,Frazier,Y,Guard,,4.0,170
1267,76750.0,"Frazier, Walt",Walt Frazier,0.0,1967,1979,HISTADD_walt_frazier,0.0,,,,,Y,1945-03-29T00:00:00,USA,W. Frazier,N,5,1,1967,Walt,6-4,10,Southern Illinois/USA,Frazier,Y,Guard,Southern Illinois,12.0,200
1268,76751.0,"Frazier, Will",Will Frazier,0.0,1965,1965,HISTADD_will_frazier,0.0,,,,,Y,1942-08-24T00:00:00,USA,W. Frazier,N,9,2,1965,Will,6-7, ,Grambling State/USA,Frazier,Y,Forward,Grambling,0.0,210
1269,1628982.0,"Frazier Jr., Melvin",Melvin Frazier Jr.,0.0,2018,2018,melvin_frazier_jr,0.0,,,,,Y,1996-08-30T00:00:00,USA,M. Frazier Jr.,Y,35,2,2018,Melvin,6-6,35,Tulane University/USA,Frazier Jr.,Y,Guard-Forward,Tulane,0.0,200
1270,76752.0,"Frederick, Anthony",Anthony Frederick,0.0,1988,1991,HISTADD_anthony_frederick,0.0,,,,,Y,1964-12-07T00:00:00,USA,A. Frederick,N,133,6,1986,Anthony,6-7,24,Santa Monica Coll. CA (J.C.); Pepperdine/USA,Frederick,Y,Forward,Pepperdine,2.0,205
1271,202690.0,"Fredette, Jimmer",Jimmer Fredette,0.0,2011,2015,jimmer_fredette,0.0,,,,,Y,1989-02-25T00:00:00,USA,J. Fredette,Y,10,1,2011,Jimmer,,,Brigham Young/USA,Fredette,Y,,Brigham Young,7.0,
1272,76753.0,"Free, World",World Free,0.0,1975,1987,HISTADD_world_b_free,0.0,,,,,Y,1953-12-09T00:00:00,USA,W. Free,N,23,2,1975,World,6-3,21,Guilford/USA,Free,Y,Guard,Guilford,12.0,185
1273,200777.0,"Freeland, Joel",Joel Freeland,0.0,2012,2014,joel_freeland,0.0,,,,,Y,1987-02-07T00:00:00,Great Britain,J. Freeland,Y,30,1,2006,Joel,6-10,19,Farnborough College (England)/Great Britain,Freeland,Y,Center-Forward,England,2.0,225
1274,76754.0,"Freeman, Donnie",Donnie Freeman,0.0,1975,1975,HISTADD_donnie_freeman,0.0,,,,,Y,1944-07-18T00:00:00,USA,D. Freeman,N,29,3,1966,Donnie,6-3,20,Illinois/USA,Freeman,Y,Guard,Illinois,0.0,185
1275,76755.0,"Freeman, Gary",Gary Freeman,0.0,1970,1970,HISTADD_gary_freeman,0.0,,,,,Y,1948-07-25T00:00:00,USA,G. Freeman,N,16,1,1970,Gary,6-9,23,Oregon State/USA,Freeman,Y,Forward,Oregon State,0.0,210
1276,76756.0,"Freeman, Rod",Rod Freeman,0.0,1973,1973,HISTADD_rod_freeman,0.0,,,,,Y,1950-11-05T00:00:00,USA,R. Freeman,N,166,11,1973,Rod,6-7,26,Vanderbilt/USA,Freeman,Y,Forward,Vanderbilt,0.0,225
1277,2782.0,"Freije, Matt",Matt Freije,0.0,2004,2006,matt_freije,0.0,,,,,Y,1981-10-02T00:00:00,USA,M. Freije,N,53,2,2004,Matt,,,Vanderbilt/USA,Freije,Y,,Vanderbilt,2.0,
1278,76757.0,"Frey, Frido",Frido Frey,0.0,1946,1946,HISTADD_frido_frey,0.0,,,,,Y,1921-10-26T00:00:00,USA,F. Frey,N,Undrafted,Undrafted,Undrafted,Frido,6-2,4,St. John's (N.Y.); Long Island University/USA,Frey,Y,Forward,Long Island-Brooklyn,0.0,195
1279,76758.0,"Friend, Larry",Larry Friend,0.0,1957,1957,HISTADD_larry_friend,0.0,,,,,Y,1935-04-14T00:00:00,USA,L. Friend,N,13,2,1957,Larry,6-4,7,Los Angeles City Coll. CA (J.C.); California/USA,Friend,Y,Guard,California,0.0,185
